종,위도,경도,카운트,ID
고욤나무,127.569421,37.065506,1,1327
고욤나무,127.574171,37.07109,1,1328
고욤나무,127.5973611,36.22738889,1,1329
고욤나무,127.5986417,35.59708333,1,1330
고욤나무,127.6003889,34.81541111,1,1331
고욤나무,127.6037972,34.66535,1,1332
고욤나무,127.6063889,36.43838889,1,1333
고욤나무,127.6530528,34.93282778,1,1334
고욤나무,127.6552,35.43131667,1,1335
고욤나무,127.6647528,36.81253889,1,1336
고욤나무,127.6856944,36.06229167,1,1337
고욤나무,127.6873611,36.41088889,1,1338
고욤나무,127.6889111,36.80841944,1,1339
고욤나무,127.6936667,36.41097222,1,1340
고욤나무,127.6958806,36.06268889,1,1341
고욤나무,127.7059031,35.71425611,1,1342
고욤나무,127.7082056,34.73893889,1,1343
고욤나무,127.7485556,37.07719444,2,1344
고욤나무,127.7594439,35.69263111,1,1345
고욤나무,127.7718472,34.67843611,1,1346
고욤나무,127.797,35.18530556,1,1347
고욤나무,127.83925,36.20413889,1,1348
고욤나무,127.8419722,34.84751111,2,1349
고욤나무,127.8421944,36.19825,1,1350
고욤나무,127.8435,36.20425,1,1351
고욤나무,127.8445056,34.82793333,1,1352
고욤나무,127.8547169,35.57464194,1,1353
고욤나무,127.8935806,37.24934444,1,1354
고욤나무,127.9031278,34.91241667,1,1355
고욤나무,127.914675,34.80005833,1,1356
고욤나무,127.9342444,36.111875,1,1357
고욤나무,127.9483061,35.72077806,1,1358
고욤나무,127.9509722,36.22338889,1,1359
고욤나무,127.9520278,36.24463889,1,1360
고욤나무,127.9628889,36.21208333,1,1361
고욤나무,127.9660833,37.16333333,1,1362
고욤나무,127.98,36.23980556,1,1363
고욤나무,128.0028028,34.86878889,1,1364
고욤나무,128.0235556,36.08991667,2,1365
고욤나무,128.0248056,36.09333333,1,1366
고욤나무,128.0266722,34.74120833,1,1367
고욤나무,128.0626667,36.16591667,1,1368
고욤나무,128.0664439,35.69922194,1,1369
고욤나무,128.0865779,35.9229387,1,1370
고욤나무,128.089661,36.654434,1,1371
고욤나무,128.1013056,36.14133333,1,1372
고욤나무,128.1061278,34.98294722,1,1373
고욤나무,128.1099861,34.97893333,1,1374
고욤나무,128.144836,36.69788,1,1375
고욤나무,128.1797781,35.74022194,1,1376
고욤나무,128.18698,34.91954,1,1377
고욤나무,128.18704,34.92692,1,1378
고욤나무,128.1892694,34.69905,1,1379
고욤나무,128.1998333,37.78066667,1,1380
고욤나무,128.2036111,35.31527778,1,1381
고욤나무,128.21093,36.213971,1,1382
고욤나무,128.2134389,35.42325306,1,1383
고욤나무,128.2653361,37.26766111,1,1384
고욤나무,128.27487,34.96649,1,1385
고욤나무,128.2911111,35.25333333,1,1386
고욤나무,128.295467,36.255806,1,1387
고욤나무,128.3011111,35.25625,2,1388
고욤나무,128.3421667,36.98119444,1,1389
고욤나무,128.3463331,35.58686111,1,1390
고욤나무,128.351543,36.125389,1,1391
고욤나무,128.3605556,36.48833333,1,1392
고욤나무,128.3613167,37.11227778,1,1393
고욤나무,128.36245,37.11669444,1,1394
고욤나무,128.365375,37.203343,1,1395
고욤나무,128.3868056,35.18916667,1,1396
고욤나무,128.3897222,36.30472222,1,1397
고욤나무,128.3943889,38.47502778,1,1398
고욤나무,128.3948333,38.47277778,1,1399
고욤나무,128.3958333,35.18111111,1,1400
고욤나무,128.400304,36.153902,1,1401
고욤나무,128.40486,34.84894,1,1402
고욤나무,128.4136111,35.19638889,1,1403
고욤나무,128.434709,36.241002,1,1404
고욤나무,128.440988,35.420503,1,1405
고욤나무,128.455032,35.424322,1,1406
고욤나무,128.4580833,35.29055556,1,1407
고욤나무,128.4872694,37.06868056,1,1408
고욤나무,128.4883056,35.31236111,1,1409
고욤나무,128.5180278,37.94452778,1,1410
고욤나무,128.5388889,35.46305556,1,1411
고욤나무,128.5652281,36.91770306,1,1412
고욤나무,128.5676361,37.10075556,1,1413
고욤나무,128.571306,36.201325,1,1414
고욤나무,128.572509,36.192284,1,1415
고욤나무,128.5994444,36.2575,1,1416
고욤나무,128.6139722,37.97638889,1,1417
고욤나무,128.6490611,37.04960556,1,1418
고욤나무,128.6964667,35.78231389,1,1419
고욤나무,128.6985028,35.79993333,1,1420
고욤나무,128.7015444,35.781325,1,1421
고욤나무,128.7903861,35.76151667,1,1422
고욤나무,128.8169389,35.81448056,1,1423
고욤나무,128.8343333,37.01269444,1,1424
고욤나무,128.8595917,35.83612778,1,1425
고욤나무,128.9153781,35.72214194,1,1426
고욤나무,129.010004,35.848582,1,1427
고욤나무,129.0212139,35.70114194,1,1428
고욤나무,129.0500278,36.51555556,1,1429
고욤나무,129.0588778,35.27936667,1,1430
고욤나무,129.06,37.18305556,1,1431
고욤나무,129.0601111,36.27036111,1,1432
고욤나무,129.06725,37.24741667,1,1433
고욤나무,129.0821833,37.44305556,1,1434
고욤나무,129.0909583,37.41908056,1,1435
고욤나무,129.1425806,35.39283056,1,1436
고욤나무,129.1472833,35.31121389,1,1437
고욤나무,129.1800278,37.09586111,1,1438
고욤나무,129.1808361,36.94135306,1,1439
고욤나무,129.1901469,36.81094194,1,1440
고욤나무,129.2014861,36.73380556,1,1441
고욤나무,129.2983189,36.93078111,1,1442
고욤나무,129.3297169,36.78802194,1,1443
고욤나무,129.3430556,36.615,1,1444
고욤나무,129.3845169,36.94934694,1,1445
고욤나무,129.4005639,36.86799694,1,1446
고욤나무,129.4076669,36.97671694,1,1447
고욤나무,130.8436667,37.525325,1,1448
고욤나무,130.9101667,37.51280556,1,1449
고추,127.4780556,37.48541667,1,1450
광대싸리,124.7020281,37.82047194,1,1451
광대싸리,124.7433331,37.77080611,1,1452
광대싸리,124.7613331,37.77044389,1,1453
광대싸리,125.2875833,34.43605556,1,1454
광대싸리,125.6935444,37.67687778,1,1455
광대싸리,125.7095833,37.67042778,1,1456
광대싸리,126.0747806,36.22308056,1,1457
광대싸리,126.1414472,34.74881111,1,1458
광대싸리,126.2897219,37.79,1,1459
광대싸리,126.3296389,37.54780556,4,1460
광대싸리,126.3316669,37.68666694,1,1461
광대싸리,126.3503056,37.53333333,1,1462
광대싸리,126.4027167,36.37307222,1,1463
광대싸리,126.4109556,35.38942222,1,1464
광대싸리,126.4141669,37.78,1,1465
광대싸리,126.42,37.70722194,1,1466
광대싸리,126.42225,37.05877806,1,1467
광대싸리,126.4405561,37.71333306,1,1468
광대싸리,126.4422219,37.52527806,1,1469
광대싸리,126.4431694,34.52583056,1,1470
광대싸리,126.4494806,34.5278,1,1471
광대싸리,126.4675556,37.27175278,1,1472
광대싸리,126.5347311,37.75658111,1,1473
광대싸리,126.5410281,37.03526833,1,1474
광대싸리,126.5455169,37.73619694,1,1475
광대싸리,126.5641389,34.35488889,1,1476
광대싸리,126.5662389,36.95213111,1,1477
광대싸리,126.5668189,36.94390611,1,1478
광대싸리,126.5695861,34.97489722,1,1479
광대싸리,126.5708333,35.19611111,1,1480
광대싸리,126.5887781,36.72711111,1,1481
광대싸리,126.5966389,34.59355278,1,1482
광대싸리,126.5986111,36.27805556,1,1483
광대싸리,126.5998056,33.31508333,1,1484
광대싸리,126.6027778,36.27472222,1,1485
광대싸리,126.6058169,36.76647194,1,1486
광대싸리,126.6097222,36.27722222,1,1487
광대싸리,126.6107811,36.42221111,1,1488
광대싸리,126.6158333,36.26888889,1,1489
광대싸리,126.6162219,36.53038889,1,1490
광대싸리,126.6205556,36.23083333,1,1491
광대싸리,126.6275,36.85,1,1492
광대싸리,126.6543139,36.71979611,1,1493
광대싸리,126.6594111,36.45723333,1,1494
광대싸리,126.6707083,36.12090278,1,1495
광대싸리,126.678025,37.43399167,1,1496
광대싸리,126.684939,34.607533,1,1497
광대싸리,126.6871306,36.27423889,1,1498
광대싸리,126.7010444,36.20156389,1,1499
광대싸리,126.704283,34.63606,1,1500
광대싸리,126.705932,34.615492,1,1501
광대싸리,126.7322222,35.29336111,1,1502
광대싸리,126.7643139,36.56753306,1,1503
광대싸리,126.769859,34.766332,1,1504
광대싸리,126.7719581,36.58692194,1,1505
광대싸리,126.7834722,36.31019444,1,1506
광대싸리,126.790345,37.69234889,2,1507
광대싸리,126.7977778,35.60888889,1,1508
광대싸리,126.8079167,36.44119444,1,1509
광대싸리,126.82885,34.52065,1,1510
광대싸리,126.8386111,34.61527778,2,1511
광대싸리,126.8437528,36.16370833,1,1512
광대싸리,126.8628469,36.69799694,1,1513
광대싸리,126.86545,37.88606694,1,1514
광대싸리,126.8669278,35.01109167,1,1515
광대싸리,126.8783833,34.5583,1,1516
광대싸리,126.89025,36.42255556,1,1517
광대싸리,126.9004167,36.20572222,1,1518
광대싸리,126.9250639,37.73994694,1,1519
광대싸리,126.9257917,37.18511389,1,1520
광대싸리,126.93805,37.06140278,1,1521
광대싸리,126.9386811,37.7353,1,1522
광대싸리,126.9513061,37.60827806,1,1523
광대싸리,126.9575831,37.58275,1,1524
광대싸리,126.9579444,36.28505556,1,1525
광대싸리,126.9651111,36.64850611,1,1526
광대싸리,126.9847444,36.88805194,2,1527
광대싸리,126.9855561,37.60361111,1,1528
광대싸리,126.9939831,37.94296694,1,1529
광대싸리,127.0130167,34.69168333,1,1530
광대싸리,127.0173889,36.46036111,1,1531
광대싸리,127.0227667,34.6865,1,1532
광대싸리,127.02545,34.68493333,1,1533
광대싸리,127.0290561,37.80422194,1,1534
광대싸리,127.0333111,36.70192194,1,1535
광대싸리,127.0361111,36.01388889,1,1536
광대싸리,127.0519444,37.44166667,1,1537
광대싸리,127.0545,37.3125,1,1538
광대싸리,127.0614444,36.34316667,1,1539
광대싸리,127.0775281,36.55891694,1,1540
광대싸리,127.0852639,37.700425,1,1541
광대싸리,127.0960831,37.9441,1,1542
광대싸리,127.0975556,34.92522222,1,1543
광대싸리,127.1070831,37.59741694,1,1544
광대싸리,127.1491111,35.16447222,1,1545
광대싸리,127.1508611,36.01513889,1,1546
광대싸리,127.1536111,38.12811111,1,1547
광대싸리,127.1627439,37.914575,1,1548
광대싸리,127.1670561,36.55202806,1,1549
광대싸리,127.1736111,34.72277778,1,1550
광대싸리,127.177825,34.80211389,1,1551
광대싸리,127.17845,37.76380306,1,1552
광대싸리,127.1897222,34.78384722,1,1553
광대싸리,127.1905,37.21275278,1,1554
광대싸리,127.1937219,36.83455611,1,1555
광대싸리,127.1946389,37.36138889,1,1556
광대싸리,127.1948056,37.36091667,1,1557
광대싸리,127.2061667,37.36966667,1,1558
광대싸리,127.2066333,35.90495278,1,1559
광대싸리,127.2073333,37.37341667,1,1560
광대싸리,127.2271389,34.93608333,1,1561
광대싸리,127.230239,37.446051,1,1562
광대싸리,127.2304444,36.40830556,1,1563
광대싸리,127.2323111,36.86381111,1,1564
광대싸리,127.2329,35.28095,1,1565
광대싸리,127.2355,36.681,1,1566
광대싸리,127.2388331,37.517275,1,1567
광대싸리,127.2394444,34.56583333,1,1568
광대싸리,127.2423061,37.73030611,1,1569
광대싸리,127.2440556,36.21855556,1,1570
광대싸리,127.2546,37.67266889,1,1571
광대싸리,127.2550556,35.19977778,1,1572
광대싸리,127.2615556,37.32486111,1,1573
광대싸리,127.26425,37.32488889,1,1574
광대싸리,127.2655556,37.31377778,1,1575
광대싸리,127.2773417,37.20375278,1,1576
광대싸리,127.2775,36.36722222,1,1577
광대싸리,127.2786833,35.29201667,1,1578
광대싸리,127.2821944,37.34702778,1,1579
광대싸리,127.2829444,37.48122222,1,1580
광대싸리,127.2867831,37.79031889,1,1581
광대싸리,127.2886722,34.54283056,1,1582
광대싸리,127.2929861,36.40079167,1,1583
광대싸리,127.3025,36.93291694,1,1584
광대싸리,127.3073806,34.79879722,1,1585
광대싸리,127.3084139,37.88431389,1,1586
광대싸리,127.3112081,36.96482194,1,1587
광대싸리,127.3274222,34.81103889,1,1588
광대싸리,127.3319444,34.63,1,1589
광대싸리,127.3352222,37.45483333,1,1590
광대싸리,127.3406389,37.39522222,1,1591
광대싸리,127.3407222,37.39925,1,1592
광대싸리,127.3415189,36.83849194,1,1593
광대싸리,127.3444472,37.07068889,1,1594
광대싸리,127.3547222,36.02777778,1,1595
광대싸리,127.3641667,38.0225,1,1596
광대싸리,127.3643611,38.02377778,1,1597
광대싸리,127.3653056,38.02516667,1,1598
광대싸리,127.3761111,38.19666667,1,1599
광대싸리,127.377125,34.76392778,2,1600
광대싸리,127.3772778,37.42002778,1,1601
광대싸리,127.3786222,34.52476944,1,1602
광대싸리,127.3843056,38.02980556,1,1603
광대싸리,127.3850833,38.05455556,1,1604
광대싸리,127.3870556,38.04919444,1,1605
광대싸리,127.3893639,35.69261111,1,1606
광대싸리,127.3930556,38.02752778,1,1607
광대싸리,127.3963889,37.54083333,1,1608
광대싸리,127.3969444,37.53861111,1,1609
광대싸리,127.3975,37.53888889,1,1610
광대싸리,127.3975,37.54027778,1,1611
광대싸리,127.3977778,37.54027778,1,1612
광대싸리,127.3980556,37.53972222,1,1613
광대싸리,127.3997222,37.54,1,1614
광대싸리,127.4051667,38.05622222,1,1615
광대싸리,127.4053889,37.01241667,1,1616
광대싸리,127.4054444,37.43533333,1,1617
광대싸리,127.4056669,37.69261111,1,1618
광대싸리,127.405689,37.012978,1,1619
광대싸리,127.4065556,37.01419444,1,1620
광대싸리,127.4105917,38.070975,1,1621
광대싸리,127.4115833,37.43258333,1,1622
광대싸리,127.4155556,34.68277778,1,1623
광대싸리,127.4438611,37.50283333,1,1624
광대싸리,127.4504439,37.84505611,1,1625
광대싸리,127.4504722,38.042,1,1626
광대싸리,127.4513639,34.95588889,1,1627
광대싸리,127.460233,37.3523,1,1628
광대싸리,127.4633278,35.74370833,1,1629
광대싸리,127.4774439,37.935,1,1630
광대싸리,127.4886483,38.06535833,1,1631
광대싸리,127.4947389,37.58522806,1,1632
광대싸리,127.5142972,37.79080278,1,1633
광대싸리,127.528835,36.092078,1,1634
광대싸리,127.5349167,36.46397222,1,1635
광대싸리,127.542,35.48321667,1,1636
광대싸리,127.5438611,37.80627778,1,1637
광대싸리,127.5441667,37.80647222,1,1638
광대싸리,127.5468333,36.45863889,1,1639
광대싸리,127.5523111,36.83646389,1,1640
광대싸리,127.5558056,37.85027778,1,1641
광대싸리,127.55675,37.143583,1,1642
광대싸리,127.5580833,37.77177778,1,1643
광대싸리,127.558167,37.144694,1,1644
광대싸리,127.5600556,36.23561111,1,1645
광대싸리,127.5676669,37.97958306,1,1646
광대싸리,127.571084,37.048646,1,1647
광대싸리,127.5716389,37.05452778,1,1648
광대싸리,127.5741389,36.46719444,1,1649
광대싸리,127.5768889,37.87741667,1,1650
광대싸리,127.5798333,37.91936111,1,1651
광대싸리,127.5847083,34.81735833,1,1652
광대싸리,127.5858056,37.92819444,1,1653
광대싸리,127.5892722,37.93043611,1,1654
광대싸리,127.5893611,36.45611111,1,1655
광대싸리,127.592328,36.012117,1,1656
광대싸리,127.5936111,37.90222222,1,1657
광대싸리,127.5968389,37.93021111,1,1658
광대싸리,127.5975278,36.22827778,1,1659
광대싸리,127.5986417,35.59708333,1,1660
광대싸리,127.6010833,36.20933333,1,1661
광대싸리,127.6010833,37.28838889,1,1662
광대싸리,127.6052444,34.66852778,1,1663
광대싸리,127.6099,34.80954444,1,1664
광대싸리,127.6159444,36.43677778,1,1665
광대싸리,127.6236667,37.84333333,1,1666
광대싸리,127.6256111,37.96350833,1,1667
광대싸리,127.6295,37.96405611,1,1668
광대싸리,127.6306944,37.91994444,1,1669
광대싸리,127.6322778,37.91961111,1,1670
광대싸리,127.6371111,37.92411111,1,1671
광대싸리,127.639219,36.022064,1,1672
광대싸리,127.6420278,37.97594722,1,1673
광대싸리,127.6427833,35.4527,1,1674
광대싸리,127.6430278,37.92975,1,1675
광대싸리,127.6434389,34.94313889,1,1676
광대싸리,127.6478889,37.93686111,1,1677
광대싸리,127.6486111,37.97988889,1,1678
광대싸리,127.6530528,34.93282778,1,1679
광대싸리,127.654483,37.402117,1,1680
광대싸리,127.6578611,37.03891667,2,1681
광대싸리,127.6599167,37.96288889,1,1682
광대싸리,127.6635833,37.03063889,2,1683
광대싸리,127.6664389,36.82690278,1,1684
광대싸리,127.6681669,37.65244389,2,1685
광대싸리,127.6695,37.93613889,1,1686
광대싸리,127.6708306,37.14097778,2,1687
광대싸리,127.6711583,36.21115833,1,1688
광대싸리,127.6716111,37.14075,1,1689
광대싸리,127.67295,37.13916944,1,1690
광대싸리,127.6730833,37.13944444,2,1691
광대싸리,127.6733611,37.139,3,1692
광대싸리,127.6785389,36.21294167,1,1693
광대싸리,127.6789167,37.14747222,1,1694
광대싸리,127.6856944,36.06229167,1,1695
광대싸리,127.6873611,36.41088889,1,1696
광대싸리,127.6885556,37.93788889,1,1697
광대싸리,127.6898611,37.93838889,1,1698
광대싸리,127.6900278,37.93827778,1,1699
광대싸리,127.6906389,37.15225,3,1700
광대싸리,127.6932222,37.93772222,1,1701
광대싸리,127.6938611,37.93788889,1,1702
광대싸리,127.6953889,37.93555556,1,1703
광대싸리,127.6982111,36.06735,1,1704
광대싸리,127.7026222,36.81603333,1,1705
광대싸리,127.7064278,34.83052778,1,1706
광대싸리,127.7213028,34.85818333,1,1707
광대싸리,127.7450833,35.22022222,1,1708
광대싸리,127.7502389,34.6504,1,1709
광대싸리,127.7571389,37.07883333,2,1710
광대싸리,127.7675556,36.01205556,1,1711
광대싸리,127.7725306,34.67628611,1,1712
광대싸리,127.7803333,36.17055556,1,1713
광대싸리,127.7815278,36.22455556,1,1714
광대싸리,127.7817778,36.24297222,1,1715
광대싸리,127.7865278,37.08219444,2,1716
광대싸리,127.7915,36.07430556,1,1717
광대싸리,127.7936667,37.21541667,2,1718
광대싸리,127.7939444,37.21391667,2,1719
광대싸리,127.7940556,37.06186111,1,1720
광대싸리,127.7990556,35.18577778,1,1721
광대싸리,127.8159722,36.19305556,1,1722
광대싸리,127.8171389,37.97041694,1,1723
광대싸리,127.8199722,37.21572222,2,1724
광대싸리,127.8210831,37.8645,1,1725
광대싸리,127.8251944,36.01597222,1,1726
광대싸리,127.8259169,35.43566694,1,1727
광대싸리,127.8326944,36.18080556,1,1728
광대싸리,127.8363056,36.23438889,1,1729
광대싸리,127.8367222,36.09322222,1,1730
광대싸리,127.8392222,36.20455556,1,1731
광대싸리,127.8393333,36.20391667,1,1732
광대싸리,127.8421944,36.19825,1,1733
광대싸리,127.8435,36.20425,1,1734
광대싸리,127.8446861,34.99037222,1,1735
광대싸리,127.8483889,36.19608333,1,1736
광대싸리,127.8486939,37.94880611,1,1737
광대싸리,127.8509806,37.161975,1,1738
광대싸리,127.8529194,34.99075,1,1739
광대싸리,127.8591111,37.73433306,3,1740
광대싸리,127.8621861,34.82313889,1,1741
광대싸리,127.8631556,34.83085,1,1742
광대싸리,127.8645333,34.99529444,1,1743
광대싸리,127.8679169,37.75247194,4,1744
광대싸리,127.8724806,34.85163611,1,1745
광대싸리,127.8728056,36.05722222,1,1746
광대싸리,127.9014139,34.903475,1,1747
광대싸리,127.906079,35.485373,1,1748
광대싸리,127.9071722,38.17830556,1,1749
광대싸리,127.9121111,36.17291667,1,1750
광대싸리,127.9135167,34.91289444,1,1751
광대싸리,127.9187944,34.80590556,1,1752
광대싸리,127.9188189,35.59831694,1,1753
광대싸리,127.9194719,35.60547806,1,1754
광대싸리,127.92085,34.80891389,1,1755
광대싸리,127.9329222,36.09071389,1,1756
광대싸리,127.9342444,36.111875,1,1757
광대싸리,127.9376083,34.79166667,2,1758
광대싸리,127.9433061,35.42675,1,1759
광대싸리,127.9493611,36.14588889,1,1760
광대싸리,127.9599439,35.41641694,1,1761
광대싸리,127.9628889,36.21208333,1,1762
광대싸리,127.98,36.23980556,1,1763
광대싸리,128.0017222,36.07461111,1,1764
광대싸리,128.0033333,37.09816667,1,1765
광대싸리,128.0136222,38.04851111,1,1766
광대싸리,128.0165694,34.86572778,1,1767
광대싸리,128.0171944,36.07794444,1,1768
광대싸리,128.0176111,36.06394444,1,1769
광대싸리,128.0184167,36.08027778,1,1770
광대싸리,128.0254167,36.10297222,1,1771
광대싸리,128.033756,37.63912,1,1772
광대싸리,128.0571281,35.42708306,1,1773
광대싸리,128.0589139,34.94839444,1,1774
광대싸리,128.0619444,37.97138889,1,1775
광대싸리,128.0626389,36.16588889,1,1776
광대싸리,128.0745417,38.15891389,1,1777
광대싸리,128.0759167,36.21944444,1,1778
광대싸리,128.08325,36.18808333,1,1779
광대싸리,128.085678,36.656746,1,1780
광대싸리,128.0959439,35.66744389,1,1781
광대싸리,128.1077806,34.99811389,1,1782
광대싸리,128.1099861,34.97893333,1,1783
광대싸리,128.1150833,35.1105,1,1784
광대싸리,128.1222219,35.85833306,1,1785
광대싸리,128.1252747,35.9419891,1,1786
광대싸리,128.1414556,37.24955278,1,1787
광대싸리,128.1425833,36.24316667,1,1788
광대싸리,128.143112,36.695976,1,1789
광대싸리,128.1494167,37.83122222,1,1790
광대싸리,128.149602,37.683892,1,1791
광대싸리,128.1498056,37.83738889,1,1792
광대싸리,128.1617111,38.07918056,1,1793
광대싸리,128.1622222,37.76516667,1,1794
광대싸리,128.1640917,37.23871389,1,1795
광대싸리,128.1735278,37.82069444,1,1796
광대싸리,128.1741111,35.0985,1,1797
광대싸리,128.18313,34.92255,1,1798
광대싸리,128.18841,37.701392,1,1799
광대싸리,128.1932781,35.74747194,1,1800
광대싸리,128.202786,36.205836,1,1801
광대싸리,128.2036111,35.31527778,1,1802
광대싸리,128.2134389,35.42325306,1,1803
광대싸리,128.2142111,37.44323056,1,1804
광대싸리,128.2266667,35.29916667,1,1805
광대싸리,128.2301611,37.41301667,1,1806
광대싸리,128.2322222,37.84433333,1,1807
광대싸리,128.2339667,37.44020833,1,1808
광대싸리,128.2636667,38.0505,1,1809
광대싸리,128.2653361,37.26766111,1,1810
광대싸리,128.2683,34.96988,1,1811
광대싸리,128.2685561,35.492775,1,1812
광대싸리,128.2712,37.38303889,1,1813
광대싸리,128.2888333,37.82186111,1,1814
광대싸리,128.2911111,35.25333333,1,1815
광대싸리,128.2914444,37.82225,1,1816
광대싸리,128.2935278,37.82233333,1,1817
광대싸리,128.295467,36.255806,1,1818
광대싸리,128.3,35.49166694,1,1819
광대싸리,128.3002778,35.26152778,1,1820
광대싸리,128.3033889,38.19913889,1,1821
광대싸리,128.3063417,37.36681111,1,1822
광대싸리,128.3116667,35.25208333,2,1823
광대싸리,128.3130278,38.19591667,1,1824
광대싸리,128.3220278,36.96544444,1,1825
광대싸리,128.3251639,35.64040306,1,1826
광대싸리,128.3280811,35.64091111,1,1827
광대싸리,128.3313417,37.38659722,1,1828
광대싸리,128.345345,36.133001,1,1829
광대싸리,128.3491944,38.21375,1,1830
광대싸리,128.3521528,37.20996944,1,1831
광대싸리,128.3557472,37.12425556,1,1832
광대싸리,128.3605556,36.48833333,1,1833
광대싸리,128.3648972,37.118625,1,1834
광대싸리,128.3718,34.99884,1,1835
광대싸리,128.3742556,37.21487222,1,1836
광대싸리,128.3930556,35.20472222,1,1837
광대싸리,128.395225,37.214776,1,1838
광대싸리,128.3958333,35.18111111,1,1839
광대싸리,128.401038,36.120074,1,1840
광대싸리,128.40538,34.85198,1,1841
광대싸리,128.410537,37.204238,1,1842
광대싸리,128.4185833,37.79463889,1,1843
광대싸리,128.41915,34.85299,1,1844
광대싸리,128.4193061,35.58922194,1,1845
광대싸리,128.4231667,37.85116667,1,1846
광대싸리,128.4502722,37.05700833,1,1847
광대싸리,128.4508611,37.82488889,1,1848
광대싸리,128.451932,36.235292,1,1849
광대싸리,128.4621861,37.03971389,1,1850
광대싸리,128.4672222,35.30522222,1,1851
광대싸리,128.4808556,37.23337778,1,1852
광대싸리,128.4964056,37.15320833,1,1853
광대싸리,128.5079833,37.41083333,1,1854
광대싸리,128.5116111,38.29722222,1,1855
광대싸리,128.5124444,37.94802778,1,1856
광대싸리,128.5215889,37.23556389,1,1857
광대싸리,128.525,36.825,1,1858
광대싸리,128.5263917,37.38055556,1,1859
광대싸리,128.5338889,35.46708333,1,1860
광대싸리,128.5397306,37.11982778,1,1861
광대싸리,128.5516667,35.47986111,1,1862
광대싸리,128.555675,36.192623,1,1863
광대싸리,128.5612028,36.44469167,1,1864
광대싸리,128.5686169,36.91678306,1,1865
광대싸리,128.575,35.46666667,1,1866
광대싸리,128.5896361,37.08086667,1,1867
광대싸리,128.5917972,37.18545,1,1868
광대싸리,128.5994444,36.2575,1,1869
광대싸리,128.6066833,37.5965,1,1870
광대싸리,128.6387778,37.08134722,1,1871
광대싸리,128.6833331,36.85,1,1872
광대싸리,128.6964667,35.78231389,1,1873
광대싸리,128.7008331,36.92361111,1,1874
광대싸리,128.7124,37.206225,1,1875
광대싸리,128.7155639,35.80273056,1,1876
광대싸리,128.7561667,36.50813889,1,1877
광대싸리,128.7788189,35.696425,1,1878
광대싸리,128.7869417,35.77363889,1,1879
광대싸리,128.7967056,37.22818611,1,1880
광대싸리,128.81725,35.58093306,1,1881
광대싸리,128.8214031,36.96557194,1,1882
광대싸리,128.8214167,37.02805556,1,1883
광대싸리,128.8227778,37.02408333,1,1884
광대싸리,128.8350556,37.01525,1,1885
광대싸리,128.8509861,37.25208056,1,1886
광대싸리,128.8541669,36.82611111,1,1887
광대싸리,128.8582833,35.82635,1,1888
광대싸리,128.9192528,35.27353611,1,1889
광대싸리,128.9195331,36.78777806,1,1890
광대싸리,128.9337,37.01234694,1,1891
광대싸리,128.9446669,35.531225,1,1892
광대싸리,128.9494556,36.15820278,1,1893
광대싸리,128.9651939,35.63894389,1,1894
광대싸리,129.0026389,37.12280556,1,1895
광대싸리,129.010004,35.848582,1,1896
광대싸리,129.0331389,37.155,1,1897
광대싸리,129.0355561,35.57583306,1,1898
광대싸리,129.0400556,37.03322222,1,1899
광대싸리,129.0431944,37.06425,1,1900
광대싸리,129.0462222,36.25677778,1,1901
광대싸리,129.0464444,37.04738889,1,1902
광대싸리,129.0549167,37.05683333,1,1903
광대싸리,129.0578333,36.50511111,1,1904
광대싸리,129.0588083,37.41692222,1,1905
광대싸리,129.0618333,37.18297222,1,1906
광대싸리,129.0658281,36.967475,1,1907
광대싸리,129.0695556,37.11616667,1,1908
광대싸리,129.0821833,37.44305556,1,1909
광대싸리,129.0897861,36.80905806,1,1910
광대싸리,129.0906111,37.11802778,1,1911
광대싸리,129.1054444,37.19647222,1,1912
광대싸리,129.1318028,35.31431111,1,1913
광대싸리,129.1322778,37.10591667,1,1914
광대싸리,129.1371528,35.40658333,1,1915
광대싸리,129.1525,35.76166667,1,1916
광대싸리,129.1577778,35.76361111,1,1917
광대싸리,129.1800278,37.09586111,1,1918
광대싸리,129.1960469,36.9132,1,1919
광대싸리,129.2117222,36.66933333,1,1920
광대싸리,129.2149361,36.793825,1,1921
광대싸리,129.2583581,35.61317194,1,1922
광대싸리,129.3015311,36.94125,1,1923
광대싸리,129.3383811,36.79671694,1,1924
광대싸리,129.3405556,36.60777778,1,1925
광대싸리,129.3786719,35.63738889,1,1926
광대싸리,129.3854831,36.9633,1,1927
광대싸리,129.4021278,35.89136944,1,1928
굴참나무,126.0744722,34.88077778,1,1929
굴참나무,126.0940667,34.60456111,1,1930
굴참나무,126.1233333,37.2235,1,1931
굴참나무,126.1249444,37.21711111,1,1932
굴참나무,126.1268333,37.22377778,1,1933
굴참나무,126.1312778,37.21975,1,1934
굴참나무,126.1344222,34.70680833,1,1935
굴참나무,126.1638611,34.78147222,1,1936
굴참나무,126.1758056,37.21230556,1,1937
굴참나무,126.200584,37.665592,1,1938
굴참나무,126.2341081,36.73671389,1,1939
굴참나무,126.2659167,34.84555278,1,1940
굴참나무,126.3240833,37.55130556,1,1941
굴참나무,126.3305561,37.68583306,1,1942
굴참나무,126.3430561,36.44075,1,1943
굴참나무,126.3529722,37.53255556,3,1944
굴참나무,126.3953581,36.7817,1,1945
