종,위도,경도,카운트
굴참나무,127.2330556,34.53888889,1
굴참나무,127.2387861,36.86833611,1
굴참나무,127.2398611,37.73108306,1
굴참나무,127.2458861,37.50523889,1
굴참나무,127.2461111,36.22063889,1
굴참나무,127.2528031,37.52127806,1
굴참나무,127.2555833,35.26919444,1
굴참나무,127.25935,35.26635,1
굴참나무,127.2606944,37.32419444,1
굴참나무,127.2608778,34.5579,1
굴참나무,127.2676944,37.4825,1
굴참나무,127.2683611,37.34297222,1
굴참나무,127.2816667,35.56527778,1
굴참나무,127.28225,35.21641667,1
굴참나무,127.2860561,37.66881889,1
굴참나무,127.2881669,37.66694389,1
굴참나무,127.2976969,37.56786694,1
굴참나무,127.3021439,37.56865,1
굴참나무,127.3044581,37.57124194,1
굴참나무,127.3070781,37.56188611,1
굴참나무,127.3073806,34.79879722,1
굴참나무,127.3082781,37.570925,1
굴참나무,127.3152167,36.05569722,1
굴참나무,127.3283333,34.62916667,1
굴참나무,127.3386111,36.21972222,1
굴참나무,127.3406389,37.39522222,1
굴참나무,127.34075,37.40227778,1
굴참나무,127.3410556,37.42547222,1
굴참나무,127.3415189,36.83849194,1
굴참나무,127.3441389,37.40608333,1
굴참나무,127.3466667,36.04555556,1
굴참나무,127.3581667,37.42227778,1
굴참나무,127.369,37.48936111,1
굴참나무,127.3705444,35.73986111,1
굴참나무,127.3728056,38.19677778,1
굴참나무,127.3733889,37.41875,2
굴참나무,127.3852583,37.54305556,1
굴참나무,127.3879722,38.05036111,1
굴참나무,127.3896939,37.66091694,1
굴참나무,127.3925,37.02682222,1
굴참나무,127.3964444,38.02341667,1
굴참나무,127.39744,37.010826,1
굴참나무,127.3975833,37.01091667,1
굴참나무,127.3977778,37.54027778,1
굴참나무,127.4010556,37.01575,1
굴참나무,127.4033333,34.68111111,1
굴참나무,127.4051667,38.05622222,1
굴참나무,127.4058056,38.06233333,1
굴참나무,127.4081944,38.02494444,1
굴참나무,127.4105917,38.070975,1
굴참나무,127.4120278,37.43180556,1
굴참나무,127.4232444,34.51741667,1
굴참나무,127.43325,38.07238889,1
굴참나무,127.4413889,38.01619444,1
굴참나무,127.4427222,34.95838333,1
굴참나무,127.443427,37.13923,1
굴참나무,127.4443333,37.42736111,1
굴참나무,127.45035,37.14936,1
굴참나무,127.4613889,36.07722222,1
굴참나무,127.4623889,37.83705611,1
굴참나무,127.463398,37.152666,1
굴참나무,127.4678694,35.74060556,1
굴참나무,127.4713331,37.93469389,1
굴참나무,127.533632,36.049063,1
굴참나무,127.5378333,36.46105556,1
굴참나무,127.5420167,35.48343333,1
굴참나무,127.5468333,36.45863889,1
굴참나무,127.5523111,36.83646389,1
굴참나무,127.555833,37.144194,1
굴참나무,127.5563889,36.46727778,1
굴참나무,127.55775,37.140361,1
굴참나무,127.5618056,37.04547222,1
굴참나무,127.565938,37.062525,1
굴참나무,127.5673333,37.46588889,1
굴참나무,127.56811,37.056033,1
굴참나무,127.569421,37.065506,1
굴참나무,127.5723061,37.96769389,1
굴참나무,127.5980833,37.92525,1
굴참나무,127.5986667,36.21022222,1
굴참나무,127.6016944,37.28533333,1
굴참나무,127.6022861,37.79878611,1
굴참나무,127.6035281,37.71872194,1
굴참나무,127.603775,37.791725,1
굴참나무,127.6054667,34.67328333,1
굴참나무,127.6085583,34.80995,1
굴참나무,127.6098889,37.95541667,1
굴참나무,127.6116556,37.91888889,1
굴참나무,127.6124333,37.93751944,1
굴참나무,127.6133611,37.80675,1
굴참나무,127.6178056,37.80977778,1
굴참나무,127.6451333,35.44958333,1
굴참나무,127.6471944,34.94318889,1
굴참나무,127.6585528,37.15291667,3
굴참나무,127.664617,37.405483,1
굴참나무,127.6669194,36.21781111,1
굴참나무,127.6695561,37.64905611,3
굴참나무,127.6710833,37.14788889,1
굴참나무,127.6711583,36.21115833,1
굴참나무,127.6730556,37.15063889,1
굴참나무,127.6766389,37.66033306,3
굴참나무,127.6812833,36.83408889,1
굴참나무,127.6821028,36.82086111,1
굴참나무,127.6856944,36.06229167,1
굴참나무,127.6883611,36.41055556,1
굴참나무,127.6938056,37.14622222,2
굴참나무,127.6982111,36.06735,1
굴참나무,127.6987972,34.82138889,1
굴참나무,127.7082778,36.40772222,1
굴참나무,127.7148056,34.74579167,1
굴참나무,127.7203367,37.07707667,3
굴참나무,127.7203975,37.07781222,3
굴참나무,127.721517,37.319283,1
굴참나무,127.7359861,37.04721944,2
굴참나무,127.7571389,37.07883333,2
굴참나무,127.7732139,34.68045556,1
굴참나무,127.7753889,35.23502778,1
굴참나무,127.7815939,35.707025,1
굴참나무,127.7958889,35.22180556,1
굴참나무,127.8007222,36.07633333,1
굴참나무,127.80075,36.07711111,1
굴참나무,127.8040556,36.06511111,1
굴참나무,127.8264722,36.09872222,1
굴참나무,127.8329722,36.18605556,1
굴참나무,127.8346111,36.19197222,1
굴참나무,127.8353333,36.06905556,1
굴참나무,127.8357694,37.18570278,3
굴참나무,127.8364056,37.12159167,1
굴참나무,127.83925,36.20413889,1
굴참나무,127.8434972,37.12226667,2
굴참나무,127.8443611,36.19777778,1
굴참나무,127.8446111,36.19430556,1
굴참나무,127.8510833,36.19858333,1
굴참나무,127.8532222,36.18902778,1
굴참나무,127.8538333,37.18613889,2
굴참나무,127.8544722,37.18644444,1
굴참나무,127.8550278,37.18697222,2
굴참나무,127.8558889,36.20113889,1
굴참나무,127.8563889,37.18580556,2
굴참나무,127.8586389,37.18538889,1
굴참나무,127.8589444,36.19891667,1
굴참나무,127.8594444,37.16722222,5
굴참나무,127.8613889,37.18472222,1
굴참나무,127.8636028,37.21375833,1
굴참나무,127.8641667,37.16638889,3
굴참나무,127.8724806,34.85163611,1
굴참나무,127.8749722,35.32652778,1
굴참나무,127.8818417,37.25187778,1
굴참나무,127.8872778,36.15513889,1
굴참나무,127.9018889,36.18530556,1
굴참나무,127.9050167,34.79658611,1
굴참나무,127.906078,35.485372,1
굴참나무,127.9174472,34.80385,1
굴참나무,127.9197861,38.16774444,1
굴참나무,127.92085,34.80891389,1
굴참나무,127.927,36.07443056,1
굴참나무,127.9460833,37.11333333,2
굴참나무,127.9539169,35.72361111,1
굴참나무,127.95425,36.21955556,1
굴참나무,127.9628333,37.12469444,1
굴참나무,128.0001944,36.07847222,1
굴참나무,128.0016667,36.07355556,1
굴참나무,128.0187778,37.08844444,1
굴참나무,128.0235556,36.08991667,1
굴참나무,128.0276667,36.09155556,1
굴참나무,128.0358611,36.09072222,1
굴참나무,128.0382778,38.06736111,1
굴참나무,128.0446389,35.67469389,1
굴참나무,128.0541669,35.45416694,1
굴참나무,128.0561389,36.18380556,1
굴참나무,128.0590556,36.18322222,1
굴참나무,128.0806667,36.22786111,1
굴참나무,128.0809333,38.14537778,1
굴참나무,128.0846389,36.17883333,1
굴참나무,128.089401,36.653976,1
굴참나무,128.0923889,36.08288889,1
굴참나무,128.0932444,34.99858333,1
굴참나무,128.126419,36.654697,1
굴참나무,128.1379102,35.9618771,1
굴참나무,128.1419944,37.23763333,1
굴참나무,128.1425833,36.24316667,1
굴참나무,128.151075,37.22041111,1
굴참나무,128.1511667,37.84705556,1
굴참나무,128.1725556,38.03786667,1
굴참나무,128.18654,34.92761,1
굴참나무,128.1918611,35.74736111,1
굴참나무,128.1921639,35.74308611,1
굴참나무,128.1954639,35.73082806,1
굴참나무,128.210409,36.21037,1
굴참나무,128.211202,36.204617,1
굴참나무,128.2308333,35.27861111,1
굴참나무,128.2601389,38.17961111,1
굴참나무,128.26039,34.96396,1
굴참나무,128.26158,34.97218,1
굴참나무,128.26182,34.97203,1
굴참나무,128.2734917,37.39125278,1
굴참나무,128.2738333,38.04055556,1
굴참나무,128.2858056,37.58980556,1
굴참나무,128.286225,37.31855556,1
굴참나무,128.2863889,35.25861111,1
굴참나무,128.2887889,34.63648889,1
굴참나무,128.2933333,35.25791667,1
굴참나무,128.295467,36.255806,1
굴참나무,128.2974917,37.32028333,1
굴참나무,128.3011111,35.25625,1
굴참나무,128.3054239,35.53974611,1
굴참나무,128.3116667,35.25208333,1
굴참나무,128.3181778,37.4036,1
굴참나무,128.3280811,35.64091111,1
굴참나무,128.351575,36.125462,1
굴참나무,128.3523583,37.19175,1
굴참나무,128.3532639,37.20151389,1
굴참나무,128.3568444,37.11667778,1
굴참나무,128.3602778,36.96033333,1
굴참나무,128.3605556,36.48833333,1
굴참나무,128.3679056,37.07173611,1
굴참나무,128.3777778,35.19680556,1
굴참나무,128.3869444,38.47388889,1
굴참나무,128.3872,34.97898,1
굴참나무,128.3886667,38.47488889,1
굴참나무,128.3897222,36.30472222,1
굴참나무,128.38998,34.98318,1
굴참나무,128.3911389,38.47552778,1
굴참나무,128.39341,34.84911,1
굴참나무,128.39498,34.84542,1
굴참나무,128.395225,37.214776,1
굴참나무,128.3958333,35.18111111,1
굴참나무,128.4027919,35.55306111,1
굴참나무,128.410518,37.204027,1
굴참나무,128.4136111,35.19638889,1
굴참나무,128.4513611,35.37894444,1
굴참나무,128.4621861,37.03971389,1
굴참나무,128.4643944,37.09940833,1
굴참나무,128.4647694,37.20615,1
굴참나무,128.5116111,38.29722222,1
굴참나무,128.5215889,37.23556389,1
굴참나무,128.5263917,37.38055556,1
굴참나무,128.5373583,37.53600833,1
굴참나무,128.54125,35.4725,1
굴참나무,128.54425,37.92333333,1
굴참나무,128.5612028,36.44469167,2
굴참나무,128.5770833,35.47,1
굴참나무,128.5817972,37.07016389,1
굴참나무,128.6180278,37.98302778,1
굴참나무,128.638575,37.08663056,1
굴참나무,128.6980561,36.92861111,1
굴참나무,128.7627778,36.50583333,1
굴참나무,128.7756778,37.21155833,1
굴참나무,128.7992419,36.98113611,1
굴참나무,128.8189444,35.81641389,1
굴참나무,128.8343333,37.01269444,1
굴참나무,128.8368333,37.01983333,1
굴참나무,128.8394722,37.57130556,1
굴참나무,128.87465,35.82579444,1
굴참나무,128.9100028,35.27241111,1
굴참나무,128.9456278,35.89350556,1
굴참나무,128.9566194,35.90030278,1
굴참나무,128.9566694,35.8943,1
굴참나무,128.9651939,35.63894389,1
굴참나무,128.975675,36.16165556,1
굴참나무,128.9795028,37.28296667,1
굴참나무,128.9849311,35.53573889,1
굴참나무,129.010004,35.848582,1
굴참나무,129.0535556,36.27083333,1
굴참나무,129.0568833,35.27468333,1
굴참나무,129.0578333,36.50511111,1
굴참나무,129.0588083,37.41692222,1
굴참나무,129.0768831,35.5028,1
굴참나무,129.0821833,37.44305556,1
굴참나무,129.0924139,35.39056389,1
굴참나무,129.1029444,37.19191667,1
굴참나무,129.1029861,35.63835806,1
굴참나무,129.1111389,37.11680556,1
굴참나무,129.1198611,37.09244444,1
굴참나무,129.1220833,37.09144444,2
굴참나무,129.1324778,35.32010556,1
굴참나무,129.1443056,37.08838889,1
굴참나무,129.1525,35.76166667,1
굴참나무,129.1782222,37.10477778,1
굴참나무,129.2202222,36.64311111,1
굴참나무,129.2411781,36.77480806,1
굴참나무,129.2583581,35.61317194,1
굴참나무,129.2970439,36.94740806,1
굴참나무,129.3121219,36.77331889,1
굴참나무,129.3649719,35.69123611,1
굴참나무,129.3711111,36.605,1
굴참나무,129.3786719,35.63738889,1
굴참나무,129.3833639,36.96159694,1
굴참나무,129.3973219,35.59046389,1
굴참나무,129.4163361,35.89073611,1
굴참나무,129.4428,36.83516389,1
누운주름잎,126.182072,34.275967,1
누운주름잎,126.200584,37.665802,1
누운주름잎,126.202481,34.27494,1
누운주름잎,126.6858333,34.35805556,1
누운주름잎,126.7075,37.13888889,1
누운주름잎,126.7666669,36.84166694,1
누운주름잎,126.9138889,36.09722222,1
누운주름잎,126.9413889,35.95833333,1
누운주름잎,126.9757781,36.98822194,1
누운주름잎,127.0605031,36.7549,1
누운주름잎,127.0711189,36.57007194,1
누운주름잎,127.1591669,36.55447194,1
누운주름잎,127.1817361,37.05285278,1
누운주름잎,127.1905,37.21275278,1
누운주름잎,127.2367222,38.17486111,1
누운주름잎,127.28617,37.464297,1
누운주름잎,127.3216111,38.14636111,1
누운주름잎,127.5898167,35.44951667,1
누운주름잎,128.089523,36.654552,1
누운주름잎,128.2170278,37.44024167,1
누운주름잎,128.24202,36.703602,1
누운주름잎,128.3897222,36.30472222,1
누운주름잎,128.5666139,36.92173306,1
누운주름잎,128.5994444,36.2575,1
누운주름잎,128.7002781,36.92388889,1
다래,126.0623889,34.88586111,1
다래,126.0713111,36.22473889,1
다래,126.08915,36.2341,2
다래,126.0927778,37.18205556,1
다래,126.0949722,34.82744444,1
다래,126.0990833,37.17016667,1
다래,126.1028056,37.17844444,1
다래,126.1213889,37.23180556,1
다래,126.1329189,36.67225611,1
다래,126.1419444,35.29555556,1
다래,126.1486111,35.28083333,1
다래,126.1681944,37.22305556,1
다래,126.2444944,33.24845,1
다래,126.2527417,34.84753056,1
다래,126.3140222,33.24433889,1
다래,126.335,36.45319389,1
다래,126.3593889,36.49388889,1
다래,126.3994778,33.392775,1
다래,126.4240556,33.26666667,1
다래,126.4260833,33.26891667,1
다래,126.4482219,36.94175,1
다래,126.4486111,37.52777806,1
다래,126.4655833,33.29169444,1
다래,126.5326667,33.28336111,1
다래,126.5667889,36.94186111,2
다래,126.58675,33.31288889,1
다래,126.5966667,35.26861111,1
다래,126.605,35.27638889,1
다래,126.6061111,35.27694444,1
다래,126.6133781,36.41163889,1
다래,126.6175281,36.71608306,1
다래,126.6219444,33.44652778,1
다래,126.6364444,33.39188889,1
다래,126.6365278,33.39222222,1
다래,126.65275,33.39458333,1
다래,126.6570278,33.43066667,1
다래,126.6594111,36.45723333,1
다래,126.6611667,33.4305,1
다래,126.6858333,34.35805556,1
다래,126.6905833,33.36738889,1
다래,126.6918333,33.36875,1
다래,126.704294,34.64019,1
다래,126.7894444,35.60638889,1
다래,126.81825,36.43125,1
다래,126.82885,34.52065,1
다래,126.842967,34.722231,1
다래,126.8582611,36.69774694,1
다래,126.8587778,37.37019444,1
다래,126.8649722,34.87347222,1
다래,126.86545,37.88606694,1
다래,126.8878833,34.55051667,1
다래,126.8953469,36.53530611,1
다래,126.9006111,33.49725,1
다래,126.9016111,37.36519444,1
다래,126.9023889,33.49766667,1
다래,126.9024167,33.49691667,1
다래,126.9045278,33.49716667,1
다래,126.9084444,36.42330556,1
다래,126.9360169,37.7404,1
다래,126.9513889,37.44444444,1
다래,126.9846667,34.6856,1
다래,127.02105,34.68928333,1
다래,127.02425,37.80519389,1
다래,127.0246833,34.68585,1
다래,127.0333111,36.70192194,1
다래,127.035,37.41388889,1
다래,127.0540833,37.35013889,1
다래,127.0775281,36.55891694,1
다래,127.0838831,37.94526694,1
다래,127.0863219,37.66296111,1
다래,127.1562419,36.61441389,1
다래,127.1725556,35.15716667,1
다래,127.1736111,34.72277778,1
다래,127.177825,34.80211389,1
다래,127.1798889,38.15152778,1
다래,127.1803611,34.7893,1
다래,127.1860611,37.05305,1
다래,127.1902333,37.21055,1
다래,127.1942778,37.36166667,1
다래,127.1946389,37.36138889,1
다래,127.2042222,37.37183333,1
다래,127.2266111,34.93269444,1
다래,127.2273331,37.71383306,1
다래,127.2335333,35.27763333,1
다래,127.2341031,37.51563111,1
다래,127.2355,36.681,1
다래,127.2358889,36.41880556,1
다래,127.2418081,37.50387194,1
다래,127.2440556,36.21855556,1
다래,127.2582,37.52268306,1
다래,127.2606139,37.52369194,1
다래,127.2656111,37.34663889,1
다래,127.2708611,37.327,1
다래,127.2724444,37.30761111,1
다래,127.2726111,35.79130278,1
다래,127.2770056,37.20511944,1
다래,127.2816667,35.56527778,1
다래,127.2986419,37.571675,1
다래,127.2997778,38.18713889,1
다래,127.2998111,37.56622194,1
다래,127.3070219,37.56182806,1
다래,127.3100556,35.20113889,1
다래,127.32035,35.26496667,1
다래,127.3215917,34.95473333,1
다래,127.3319444,34.63,1
다래,127.3374167,37.40544444,1
다래,127.3406389,37.39522222,1
다래,127.34075,37.39838889,1
다래,127.3411111,37.41155556,1
다래,127.3413889,36.21833333,1
다래,127.3439444,37.41308333,1
다래,127.3522222,36.02583333,1
다래,127.3716972,37.99842778,1
다래,127.377125,34.76392778,2
다래,127.3772778,37.42002778,1
다래,127.3806611,34.54081667,1
다래,127.3929722,38.05261111,1
다래,127.3930556,38.02752778,1
다래,127.3940833,38.02591667,1
다래,127.3954444,38.05197222,1
다래,127.3969444,37.53861111,1
다래,127.3969444,37.53888889,1
다래,127.3994444,37.54138889,1
다래,127.4016667,38.02183333,1
다래,127.4050556,38.02588889,1
다래,127.4052778,37.43272222,1
다래,127.4089444,37.44527778,1
다래,127.4105917,38.070975,2
다래,127.4157219,37.95602806,1
다래,127.4294167,38.06872222,1
다래,127.4413889,38.01619444,1
다래,127.4427222,34.95838333,1
다래,127.454034,37.156231,1
다래,127.4602556,35.73976111,1
다래,127.4852331,37.58691111,1
다래,127.488875,38.06535833,1
다래,127.4911689,37.58925806,1
다래,127.4916689,37.58854194,1
다래,127.4951439,37.58315306,1
다래,127.503275,37.58957194,1
다래,127.5142972,37.79080278,2
다래,127.5236139,34.99603056,1
다래,127.5304444,36.46586111,1
다래,127.5441667,37.80647222,1
다래,127.5523111,36.83646389,1
다래,127.5558611,37.77788889,1
다래,127.5676669,37.97958306,1
다래,127.576931,37.052655,1
다래,127.5920833,37.93061111,2
다래,127.5966944,37.93005556,1
다래,127.5968389,37.93021111,2
다래,127.5970281,37.72016694,1
다래,127.5986417,35.59708333,1
다래,127.5986667,36.21022222,1
다래,127.6003889,34.81541111,1
다래,127.6035833,37.97869444,1
다래,127.6037972,34.66535,1
다래,127.6054667,34.67328333,1
다래,127.6088333,36.21683333,1
다래,127.6195,37.80341694,1
다래,127.6236667,37.84333333,1
다래,127.6256111,37.96350833,1
다래,127.6306944,37.91994444,1
다래,127.6322778,37.91961111,1
다래,127.6390833,37.92563889,1
다래,127.6420278,37.97594722,1
다래,127.6430278,37.92975,1
다래,127.6471944,34.94318889,1
다래,127.6547781,37.95572194,1
다래,127.6550556,37.95705556,1
다래,127.6599167,37.96288889,1
다래,127.6615083,36.06474167,1
다래,127.6655561,37.65138889,1
다래,127.6739,35.45113333,1
다래,127.6791667,35.18308333,1
다래,127.6833222,36.82140833,1
다래,127.6851556,36.83139167,1
다래,127.6856944,36.06229167,1
다래,127.6885556,37.93788889,1
다래,127.6906389,37.15225,2
다래,127.6915194,34.81706667,1
다래,127.6924444,36.40663889,1
다래,127.6996667,36.40955556,1
다래,127.7064278,34.83052778,1
다래,127.7082778,36.40772222,1
다래,127.719383,37.32065,1
다래,127.7226389,35.21402778,1
다래,127.7473611,35.23911111,1
다래,127.7647689,35.70201889,1
다래,127.7718611,35.39236111,1
다래,127.7732139,34.68045556,1
다래,127.7832778,37.07105556,1
다래,127.7849061,35.705325,1
다래,127.7865278,37.08219444,2
다래,127.7870861,34.65554444,1
다래,127.7936667,37.21541667,3
다래,127.7937778,37.21452778,1
다래,127.7939444,37.21391667,1
다래,127.7940556,37.06186111,2
다래,127.797,35.18530556,1
다래,127.7985278,36.067,1
다래,127.7989167,36.07577778,1
다래,127.8158061,37.86469389,1
다래,127.8264722,36.09872222,1
다래,127.8359444,37.18481389,2
다래,127.83925,36.20413889,1
다래,127.8421944,36.19825,1
다래,127.8445056,34.82793333,1
다래,127.8529194,34.99075,1
다래,127.8535556,35.30369444,1
다래,127.8682583,34.99390278,1
다래,127.8700306,34.83573056,1
다래,127.8728056,36.05722222,1
다래,127.896275,38.15145556,1
다래,127.9014139,34.903475,1
다래,127.9031278,34.91241667,1
다래,127.92085,34.80891389,1
다래,127.9256189,35.59576389,1
다래,127.9329222,36.09071389,1
다래,127.9376083,34.79166667,1
다래,127.9525561,35.72377806,1
다래,127.9548056,36.06737778,1
다래,127.98,36.23980556,1
다래,128.0028028,34.86878889,1
다래,128.0085139,34.71821111,1
다래,128.0235556,36.08991667,1
다래,128.03325,36.09186111,1
다래,128.0438639,38.07233056,1
다래,128.0531111,35.66263889,1
다래,128.0556389,36.17630556,1
다래,128.0745417,38.15891389,2
다래,128.0856389,36.18066667,1
다래,128.087402,36.655907,1
다래,128.0932444,34.99858333,1
다래,128.0978064,35.9676336,1
다래,128.1002167,34.96931667,1
다래,128.1039444,38.16292778,1
다래,128.1353806,38.04984444,1
다래,128.1484167,35.11188889,1
다래,128.1511667,37.84705556,1
다래,128.1590556,37.79177778,1
다래,128.1640917,37.23871389,1
다래,128.1664028,37.23953889,1
다래,128.18705,34.929,1
다래,128.1880281,35.76377806,1
다래,128.18866,36.704762,1
다래,128.1892694,34.69905,1
다래,128.2036111,35.31527778,1
다래,128.2081389,37.86022222,1
다래,128.2266667,35.29916667,1
다래,128.2338889,35.29583333,1
다래,128.2596667,38.16616667,1
다래,128.26081,34.96409,1
다래,128.26159,34.97216,1
다래,128.2635944,37.58476944,1
다래,128.265625,34.64500833,1
다래,128.26853,34.96943,1
다래,128.27299,34.96466,1
다래,128.2737944,37.38372222,1
다래,128.2809167,38.06272222,1
다래,128.2838611,38.06822222,1
다래,128.2863889,35.25861111,1
다래,128.2969167,38.06711111,1
다래,128.29975,38.06941667,1
다래,128.3011111,35.25625,1
다래,128.30225,38.20313889,1
다래,128.304875,37.37517778,1
다래,128.3129444,38.19372222,1
다래,128.3130278,38.19591667,1
다래,128.3131111,38.19725,1
다래,128.316325,37.31900833,1
다래,128.3277417,37.2881,1
다래,128.3304439,35.64075,1
다래,128.3446556,37.1983,1
다래,128.3459944,37.19740278,1
다래,128.3491944,38.21375,1
다래,128.356,37.81497222,1
다래,128.3605556,36.48833333,1
다래,128.3636944,37.114925,1
다래,128.3648972,37.118625,1
다래,128.3777778,35.19680556,1
다래,128.3864,35.00216,1
다래,128.3869444,38.47388889,1
다래,128.38863,34.99749,1
다래,128.3905278,37.78927778,1
다래,128.3911389,38.47552778,1
다래,128.395161,37.220867,1
다래,128.4047222,35.22055556,1
다래,128.41625,35.2025,1
다래,128.42875,38.47652778,1
다래,128.4311944,38.4735,1
다래,128.4311944,38.47355556,1
다래,128.4340833,37.79758333,1
다래,128.4502722,37.05700833,1
다래,128.4621861,37.03971389,1
다래,128.4643944,37.09940833,1
다래,128.4872694,37.06868056,1
다래,128.4881722,37.20139722,1
다래,128.49135,37.24070833,1
다래,128.5101667,38.29188889,1
다래,128.5113889,37.97361111,1
다래,128.5116194,37.39361111,1
다래,128.5203917,37.53836111,1
다래,128.525,36.825,1
다래,128.5263917,37.38055556,1
다래,128.5410583,37.5395,1
다래,128.5414611,37.53510556,1
다래,128.5437222,37.93313889,1
다래,128.5440556,37.93455556,1
다래,128.54425,37.92333333,1
다래,128.5485833,37.93916667,1
다래,128.5529444,37.94161111,1
다래,128.555675,36.192623,1
다래,128.5605278,37.94491667,1
다래,128.5700278,37.64555556,1
다래,128.5903556,37.07908056,1
다래,128.6001389,37.64583333,1
다래,128.6047111,37.11436389,1
다래,128.6074722,37.64522222,1
다래,128.6083056,37.64827778,1
다래,128.6100556,37.72716667,1
다래,128.6257222,37.59825,1
다래,128.6257778,37.59775,1
다래,128.6265,37.59811111,1
다래,128.6495,37.61494444,1
다래,128.6546667,37.61608333,1
다래,128.6641111,37.61180556,1
다래,128.67025,37.60555556,1
다래,128.6809444,37.55038889,1
다래,128.681625,35.78730833,1
다래,128.684525,37.09629167,1
다래,128.6963889,36.92833306,1
다래,128.6985028,35.79993333,1
다래,128.7322806,37.20132778,1
다래,128.7605,37.51733333,1
다래,128.7615556,37.54241667,1
다래,128.7699444,36.50686111,1
다래,128.7716083,37.21243333,1
다래,128.7883889,37.60852778,1
다래,128.7886667,35.7686,1
다래,128.8370556,37.01355556,1
다래,128.8394722,37.57130556,1
다래,128.8452781,36.81472194,1
다래,128.8483,37.25315278,1
다래,128.8578056,37.578,1
다래,128.9080278,37.15336111,1
다래,128.9187778,37.15041667,1
다래,128.9193083,35.27320556,1
다래,128.9337,37.01234694,1
다래,128.9393889,37.15608333,1
다래,128.9707111,37.27825556,1
다래,128.9798,36.163075,1
다래,128.9863889,35.57133306,1
다래,129.010004,35.848582,1
다래,129.016,37.06255556,1
다래,129.0431944,37.06425,1
다래,129.0459444,37.41796389,1
다래,129.0558611,36.27066667,1
다래,129.0588778,35.27936667,1
다래,129.06,37.18305556,1
다래,129.0743333,37.11580556,1
다래,129.0759111,37.44915833,1
다래,129.083,37.11891667,1
다래,129.0885278,37.11947222,1
다래,129.0893889,37.11741667,1
다래,129.0945556,36.51175,1
다래,129.0989167,37.09963889,1
다래,129.11075,37.09169444,1
다래,129.1109169,35.63870611,1
다래,129.1198611,37.09244444,1
다래,129.1290278,37.00358333,1
다래,129.1322778,37.10591667,1
다래,129.1407222,37.08516667,1
다래,129.1408556,35.31439167,1
다래,129.1421389,37.10638889,1
다래,129.1441944,37.07608333,1
다래,129.1638889,35.76222222,1
다래,129.1901781,36.90764194,1
다래,129.2115,36.63291667,1
다래,129.2411781,36.77480806,1
다래,129.3242389,36.97639194,1
다래,129.3297169,36.78802194,1
다래,129.3419444,36.635,1
다래,129.4081417,35.88835,1
다래,130.9065278,37.51305556,1
덩굴장미,125.7021056,37.66376944,1
덩굴장미,125.7037972,37.66449167,1
덩굴장미,126.21051,37.665604,1
덩굴장미,127.0077781,37.59588889,1
덩굴장미,127.1075,37.59758306,1
떡갈나무,125.6952361,37.674925,1
떡갈나무,125.7090167,37.66835556,1
떡갈나무,125.9512778,34.77566667,1
떡갈나무,126.0493889,34.89383333,1
떡갈나무,126.0678333,34.80272222,1
떡갈나무,126.0725944,36.22341944,1
떡갈나무,126.0898056,36.22918611,1
떡갈나무,126.1326944,37.22263889,1
떡갈나무,126.1329189,36.67225611,2
떡갈나무,126.1555561,36.75675,1
떡갈나무,126.1653056,37.21597222,1
떡갈나무,126.1758056,37.21230556,1
떡갈나무,126.19884,34.282386,1
떡갈나무,126.198952,37.658119,1
떡갈나무,126.2562333,34.84695278,1
떡갈나무,126.2738061,36.67433306,1
떡갈나무,126.2774719,36.71027806,1
떡갈나무,126.315,37.69333306,1
떡갈나무,126.3284722,37.54808333,5
떡갈나무,126.3285281,36.83380611,1
떡갈나무,126.3293611,36.54927806,1
떡갈나무,126.3316669,37.68666694,1
떡갈나무,126.3433889,36.43936111,1
떡갈나무,126.3503056,37.53333333,2
떡갈나무,126.3560361,33.364275,1
떡갈나무,126.3619222,36.35135278,1
떡갈나무,126.3969361,36.79992806,2
떡갈나무,126.4011561,36.78310611,1
떡갈나무,126.4038061,36.78966111,3
떡갈나무,126.410275,35.38750556,1
떡갈나무,126.4106528,37.39470833,1
떡갈나무,126.4109556,35.38942222,1
떡갈나무,126.4118061,36.70291694,1
떡갈나무,126.4139439,36.70175,1
떡갈나무,126.4141669,37.78,1
떡갈나무,126.4149719,36.70305611,1
떡갈나무,126.4190361,36.38073333,1
떡갈나무,126.42,37.70722194,1
떡갈나무,126.4208331,37.77944389,2
떡갈나무,126.4224719,37.05961111,1
떡갈나무,126.4251111,36.70444389,1
떡갈나무,126.4394439,37.52472194,1
떡갈나무,126.4420561,36.94102806,1
떡갈나무,126.4422219,37.52527806,1
떡갈나무,126.4545778,35.82547778,1
떡갈나무,126.4653333,35.04525,1
떡갈나무,126.4664719,36.58636111,1
떡갈나무,126.4719083,35.82034722,1
떡갈나무,126.4746417,37.26554722,1
떡갈나무,126.48375,36.48430611,1
떡갈나무,126.52425,34.29613889,1
떡갈나무,126.5253081,37.04733889,1
떡갈나무,126.5304561,37.72106111,1
떡갈나무,126.5393139,37.73509694,1
떡갈나무,126.5394331,37.75584194,1
떡갈나무,126.54,35.20194444,1
떡갈나무,126.5452781,37.50527806,1
떡갈나무,126.5508331,37.50416694,1
떡갈나무,126.5522222,35.18583333,1
떡갈나무,126.5533333,35.20555556,1
떡갈나무,126.56,35.2,1
떡갈나무,126.5633311,36.94370611,1
